success mcic calc_mcic percent game_percent offer puo cop co co1 co2 mid fo retries
1 33 20 1.3 2 57609 88.087 1.1007 63410 63400 61616 2 1 1
1 33 20 2.6 3 86696 88.375 1.1007 95426 95400 92720 2 1 1
1 33 20 3.6 4 115970 88.662 1.1007 127648 127000 121870 0 1 1
1 33 20 4.7 5 145432 88.949 1.1007 160077 160000 155523 2 1 1
1 33 20 6 6 175082 89.236 1.1007 192712 192000 186898 2 1 1
1 33 20 6.2 7 204920 89.523 1.1007 225555 225000 218898 2 1 1
1 33 20 7.8 8 234946 89.811 1.1007 258605 258000 247095 0 1 1
1 33 20 8.1 9 265159 90.098 1.1007 291860 291000 281673 1 1 1
1 33 20 10 10 295561 90.385 1.1007 325323 325000 315979 2 1 1
1 33 20 11 11 326150 90.672 1.1007 358993 358000 348341 2 1 1
1 33 20 11.8 12 356927 90.959 1.1007 392869 392000 375397 0 1 1
1 33 23 12.3 13 387891 91.247 1.1157 432769 432000 414851 1 1 1
1 33 26 13.7 14 419044 91.534 1.1317 474232 474000 444515 0 1 1
1 33 27 14.4 15 450384 91.821 1.1367 511951 511000 478185 0 1 1
1 33 28 15.6 16 481913 92.108 1.1427 550681 550000 521313 1 1 1
1 33 29 16.6 17 513629 92.395 1.1477 589492 589000 562032 2 1 1
1 33 29 17.5 18 545533 92.683 1.1477 626108 626000 581145 0 1 1
1 33 30 18.5 19 577624 92.97 1.1527 665827 665000 627414 1 1 1
1 33 30 19.5 20 609904 93.257 1.1527 703036 703000 662848 1 1 1
1 33 30 20.7 21 642371 93.544 1.1527 740461 740000 685092 0 1 1
1 33 31 21.2 22 675027 93.831 1.1577 781478 781000 734929 1 1 1
1 33 31 22.4 23 707870 94.119 1.1577 819501 819000 770688 1 1 1
1 33 31 23.7 24 740900 94.406 1.1577 857739 857000 814660 2 1 1
1 33 31 25 25 774119 94.693 1.1577 896197 896000 826765 0 1 1
1 33 31 25.8 26 807526 94.98 1.1577 934872 934000 879050 1 1 1
1 33 32 26.9 27 841120 95.267 1.1637 978811 978000 899545 0 1 1
1 33 32 27.7 28 874902 95.555 1.1637 1018123 1010000 933672 0 1 1
1 33 32 28.3 29 908872 95.842 1.1637 1057654 1050000 998665 2 1 1
1 33 32 29.3 30 943030 96.129 1.1637 1097404 1090000 1006750 0 1 1
1 33 32 30.1 31 977376 96.416 1.1637 1137372 1130000 1063745 1 1 1
1 33 32 31.8 32 1011909 96.703 1.1637 1177558 1170000 1112393 2 1 1
1 33 32 32.5 33 1046631 96.991 1.1637 1217964 1210000 1139088 1 1 1
1 33 32 33.8 34 1081540 97.278 1.1637 1258588 1250000 1154592 0 1 1
1 33 32 34.9 35 1116637 97.565 1.1637 1299430 1290000 1214867 1 1 1
1 33 32 35.6 36 1151922 97.852 1.1637 1340491 1340000 1257360 1 1 1
1 33 32 36.3 37 1187394 98.139 1.1637 1381770 1380000 1295518 1 1 1
1 33 32 37.1 38 1223055 98.427 1.1637 1423269 1420000 1347638 2 1 1
1 33 32 38.9 39 1258903 98.714 1.1637 1464985 1460000 1386275 2 1 1
1 33 32 39.8 40 1294939 99.001 1.1637 1506920 1500000 1383330 0 1 1
1 33 32 40.4 41 1331163 99.288 1.1637 1549074 1540000 1463814 2 1 1
1 33 32 41.6 42 1367575 99.575 1.1637 1591447 1590000 1492368 1 1 1
1 33 32 42.5 43 1404174 99.863 1.1637 1634037 1630000 1547056 2 1 1
1 33 32 43.6 44 1440962 100.15 1.1637 1676847 1670000 1570085 1 1 1
1 33 33 44.5 45 1477937 100.437 1.1687 1727264 1720000 1581022 0 1 1
1 33 33 45.8 46 1515100 100.724 1.1687 1770697 1770000 1675264 2 1 1
1 33 33 46.7 47 1552451 101.011 1.1687 1814349 1810000 1714626 2 1 1
1 33 33 47.6 48 1589990 101.299 1.1687 1858221 1850000 1735707 1 1 1
1 33 33 48.6 49 1627716 101.586 1.1687 1902311 1900000 1798953 2 1 1
1 33 33 49.4 50 1665631 101.873 1.1687 1946622 1940000 1782237 0 1 1
1 33 33 50.4 51 1703733 102.16 1.1687 1991152 1990000 1824552 0 1 1
1 33 33 51.6 52 1742023 102.447 1.1687 2035902 2030000 1903052 1 1 1
1 33 34 53 52 1780501 102.735 1.1737 2089774 2080000 1968695 2 1 1
1 33 33 54 54 1819167 103.022 1.1687 2126060 2120000 1987374 1 1 1
1 33 33 54.3 55 1858020 103.309 1.1687 2171467 2170000 1989722 0 1 1
1 33 33 55.3 56 1897062 103.596 1.1687 2217096 2210000 2029995 0 1 1
1 33 33 56.4 57 1936291 103.883 1.1687 2262943 2260000 2116886 1 1 1
1 33 33 57.9 58 1975708 104.171 1.1687 2309009 2300000 2180241 2 1 1
1 33 33 58.9 58 2015313 104.458 1.1687 2355296 2350000 2202285 1 1 1
1 33 33 59.3 60 2055106 104.745 1.1687 2401802 2400000 2200730 0 1 1
1 33 33 60.3 61 2095086 105.032 1.1687 2448527 2440000 2241705 0 1 1
1 33 33 61.6 62 2135254 105.319 1.1687 2495471 2490000 2333418 1 1 1
1 33 33 63 63 2175611 105.607 1.1687 2542636 2540000 2378825 1 1 1
1 33 33 63.1 64 2216155 105.894 1.1687 2590020 2590000 2450966 2 1 1
1 33 33 64.1 65 2256886 106.181 1.1687 2637622 2630000 2415257 0 1 1
1 33 33 65.8 66 2297806 106.468 1.1687 2685445 2680000 2538371 2 1 1
1 33 33 66.9 67 2338914 106.755 1.1687 2733488 2730000 2557091 1 1 1
1 33 33 67.8 68 2380209 107.043 1.1687 2781750 2780000 2631480 2 1 1
1 33 33 68.3 69 2421692 107.33 1.1687 2830231 2830000 2593812 0 1 1
1 33 33 69.5 70 2463363 107.617 1.1687 2878932 2870000 2636055 0 1 1
1 33 33 70.1 71 2505222 107.904 1.1687 2927852 2920000 2766482 2 1 1
1 33 33 71.7 72 2547268 108.191 1.1687 2976992 2970000 2813443 2 1 1
1 33 33 72.8 73 2589503 108.479 1.1687 3026352 3020000 2829949 1 1 1
1 33 33 73.1 74 2631925 108.766 1.1687 3075930 3070000 2907636 2 1 1
1 33 33 74.4 75 2674535 109.053 1.1687 3125729 3120000 2863120 0 1 1
1 33 33 75.1 76 2717333 109.34 1.1687 3175747 3170000 3002190 2 1 1
1 33 33 76.7 77 2760319 109.627 1.1687 3225984 3220000 3016974 1 1 1
1 33 33 77.2 78 2803493 109.915 1.1687 3276442 3270000 3001052 0 1 1
1 33 33 78.2 79 2846854 110.202 1.1687 3327118 3320000 3144705 2 1 1
1 33 33 79.1 80 2890403 110.489 1.1687 3378013 3370000 3093710 0 1 1
1 33 33 80.8 81 2934140 110.776 1.1687 3429129 3420000 3140250 0 1 1
1 33 33 81.4 82 2978065 111.063 1.1687 3480464 3480000 3293371 2 1 1
1 33 33 82.8 83 3022178 111.351 1.1687 3532019 3530000 3341328 2 1 1
1 33 33 83.7 84 3066479 111.638 1.1687 3583794 3580000 3352871 1 1 1
1 33 33 84.5 85 3110967 111.925 1.1687 3635787 3630000 3330567 0 1 1
1 33 33 86 86 3155643 112.212 1.1687 3687999 3680000 3377812 0 1 1
1 33 33 86.6 87 3200507 112.499 1.1687 3740432 3740000 3539398 2 1 1
1 33 33 87.5 88 3245559 112.787 1.1687 3793084 3790000 3475472 0 1 1
1 33 33 88.1 89 3290799 113.074 1.1687 3845956 3840000 3597303 1 1 1
1 33 33 89.4 90 3336226 113.361 1.1687 3899047 3890000 3570947 0 1 1
1 33 33 90.8 91 3381842 113.648 1.1687 3952358 3950000 3738919 2 1 1
1 33 33 92 92 3427645 113.935 1.1687 4005888 4000000 3747036 1 1 1
1 33 33 92.9 93 3473636 114.223 1.1687 4059638 4050000 3717965 0 1 1
1 33 33 93.2 94 3519815 114.51 1.1687 4113607 4110000 3848877 1 1 1
1 33 33 94.3 95 3566181 114.797 1.1687 4167795 4160000 3897739 1 1 1
1 33 33 95.1 96 3612736 115.084 1.1687 4222204 4220000 3951151 1 1 1
1 33 33 96.7 97 3659478 115.371 1.1687 4276831 4270000 4000229 1 1 1
1 33 33 97.3 98 3706408 115.658 1.1687 4331679 4330000 4098240 2 1 1
1 33 33 98.4 99 3753526 115.946 1.1687 4386745 4380000 4103149 1 1 1
0 33 34 100 100 3800832 116.233 1.1737 4461036 4460000 4103149 0 0 1
1 34 20 0.5 1 28684 87.718 1.1007 31572 31500 30496 1 1 1
1 34 20 1.1 2 57561 88.013 1.1007 63357 63300 61569 2 1 1
1 34 20 2.3 3 86632 88.309 1.1007 95355 95300 91230 0 1 1
1 34 20 3.6 4 115896 88.605 1.1007 127566 127000 123100 1 1 1
1 34 20 4.2 5 145353 88.9 1.1007 159990 159000 155025 2 1 1
1 34 20 5.8 6 175004 89.196 1.1007 192626 192000 185983 1 1 1
1 34 20 6.7 7 204848 89.492 1.1007 225476 225000 217815 1 1 1
1 34 20 7.1 8 234885 89.787 1.1007 258537 258000 251084 2 1 1
1 34 20 8.4 9 265115 90.083 1.1007 291812 291000 279005 0 1 1
1 34 20 9.7 10 295539 90.378 1.1007 325299 325000 311192 0 1 1
1 34 20 10.6 11 326156 90.674 1.1007 358999 358000 346698 1 1 1
1 34 20 11.2 12 356967 90.97 1.1007 392913 392000 381532 2 1 1
1 34 24 12.3 13 387971 91.265 1.1207 434799 434000 410545 0 1 1
1 34 26 13.3 14 419168 91.561 1.1317 474372 474000 451756 1 1 1
1 34 28 14.6 15 450558 91.856 1.1427 514852 514000 491830 2 1 1
1 34 29 15.9 16 482142 92.152 1.1477 553354 553000 527894 2 1 1
1 34 30 16.9 17 513919 92.448 1.1527 592394 592000 558700 1 1 1
1 34 30 17.4 18 545988 92.744 1.1527 629360 629000 582780 0 1 1
1 34 31 18.3 19 578053 93.039 1.1577 669211 669000 636106 2 1 1
1 34 31 19.7 20 610410 93.334 1.1577 706671 706000 671474 2 1 1
1 34 31 20.4 21 642961 93.63 1.1577 744355 744000 700478 1 1 1
1 34 32 21.4 22 675704 93.926 1.1637 786316 786000 723320 0 1 1
1 34 32 22.3 23 708641 94.221 1.1637 824645 824000 781873 2 1 1
1 34 32 24 24 741772 94.517 1.1637 863200 863000 794085 0 1 1
1 34 32 24.9 25 775095 94.812 1.1637 901978 901000 846260 1 1 1
1 34 32 25.5 26 808612 95.108 1.1637 940981 940000 892046 2 1 1
1 34 32 26.5 27 842323 95.404 1.1637 980211 980000 901732 0 1 1
1 34 33 27.1 28 876226 95.699 1.1687 1024045 1020000 957315 1 1 1
1 34 33 28.5 29 910323 95.995 1.1687 1063894 1060000 994705 1 1 1
1 34 33 30 30 944614 96.29 1.1687 1103970 1100000 1032205 1 1 1
1 34 33 30.4 31 979097 96.586 1.1687 1144270 1140000 1081089 2 1 1
1 34 33 32 32 1013774 96.882 1.1687 1184797 1180000 1107540 1 1 1
1 34 33 32.9 33 1048644 97.177 1.1687 1225550 1220000 1145374 1 1 1
1 34 33 33.8 34 1083708 97.473 1.1687 1266529 1260000 1183319 1 1 1
1 34 33 34.9 35 1118965 97.768 1.1687 1307734 1300000 1221375 1 1 1
1 34 33 35.7 36 1154415 98.064 1.1687 1349164 1340000 1272464 2 1 1
1 34 33 36.9 37 1190058 98.36 1.1687 1390820 1390000 1316360 2 1 1
1 34 33 37.8 38 1225895 98.655 1.1687 1432703 1430000 1340662 1 1 1
1 34 33 38.2 39 1261925 98.951 1.1687 1474811 1470000 1393750 2 1 1
1 34 33 40 40 1298149 99.246 1.1687 1517146 1510000 1417770 1 1 1
1 34 33 40.8 41 1334565 99.542 1.1687 1559706 1550000 1427947 0 1 1
1 34 33 41.5 42 1371176 99.838 1.1687 1602493 1600000 1499778 1 1 1
1 34 33 42.7 43 1407979 100.133 1.1687 1645505 1640000 1507805 0 1 1
1 34 33 43.5 44 1444976 100.429 1.1687 1688743 1680000 1594196 2 1 1
1 34 33 44.6 45 1482166 100.724 1.1687 1732207 1730000 1588240 0 1 1
1 34 34 45.3 46 1519549 101.02 1.1737 1783494 1780000 1665119 1 1 1
1 34 34 46.7 47 1557126 101.316 1.1737 1827598 1820000 1723058 2 1 1
1 34 34 47.2 48 1594896 101.611 1.1737 1871929 1870000 1748460 1 1 1
1 34 34 48.1 49 1632859 101.907 1.1737 1916486 1910000 1788071 1 1 1
1 34 34 49.3 50 1671016 102.202 1.1737 1961271 1960000 1793242 0 1 1
1 34 34 50.6 51 1709366 102.498 1.1737 2006282 2000000 1872076 1 1 1
1 34 34 51.9 52 1747909 102.793 1.1737 2051520 2050000 1937916 2 1 1
1 34 34 52.5 52 1786646 103.089 1.1737 2096986 2090000 1956527 1 1 1
1 34 34 53.2 54 1825576 103.385 1.1737 2142678 2140000 2023444 2 1 1
1 34 34 54.9 55 1864699 103.68 1.1737 2188597 2180000 1999115 0 1 1
1 34 34 55.5 56 1904015 103.976 1.1737 2234742 2230000 2086257 1 1 1
1 34 34 56.4 57 1943525 104.271 1.1737 2281115 2280000 2085782 0 1 1
1 34 34 57.6 58 1983228 104.567 1.1737 2327714 2320000 2126580 0 1 1
0 34 35 58.3 58 2023125 104.863 1.1797 2386680 2380000 2126580 0 0 1
1 34 34 59.2 60 2063215 105.158 1.1737 2421595 2420000 2287604 2 1 1
1 34 34 60.2 61 2103498 105.454 1.1737 2468875 2460000 2328398 2 1 1
1 34 34 61.5 62 2143975 105.749 1.1737 2516383 2510000 2374625 2 1 1
1 34 34 62.6 63 2184644 106.045 1.1737 2564116 2560000 2394335 1 1 1
1 34 34 63.9 64 2225507 106.341 1.1737 2612077 2610000 2440064 1 1 1
1 34 34 64.3 65 2266564 106.636 1.1737 2660266 2660000 2485902 1 1 1
1 34 34 65.5 66 2307814 106.932 1.1737 2708681 2700000 2555123 2 1 1
1 34 34 66.5 67 2349257 107.227 1.1737 2757322 2750000 2519567 0 1 1
1 34 34 67.9 68 2390893 107.523 1.1737 2806191 2800000 2619631 1 1 1
1 34 34 68.7 69 2432723 107.819 1.1737 2855286 2850000 2609717 0 1 1
1 34 34 69.5 70 2474746 108.114 1.1737 2904609 2900000 2712307 1 1 1
1 34 34 70.3 71 2516962 108.41 1.1737 2954158 2950000 2789517 2 1 1
1 34 34 71.8 72 2559372 108.705 1.1737 3003934 3000000 2746030 0 1 1
1 34 34 73 73 2601975 109.001 1.1737 3053938 3050000 2852153 1 1 1
1 34 34 73.5 74 2644771 109.297 1.1737 3104167 3100000 2898992 1 1 1
1 34 34 74.2 75 2687761 109.592 1.1737 3154625 3150000 2978714 2 1 1
1 34 34 75.7 76 2730944 109.888 1.1737 3205308 3200000 3026246 2 1 1
1 34 34 76.4 77 2774320 110.183 1.1737 3256219 3250000 3073871 2 1 1
1 34 34 77.3 78 2817890 110.479 1.1737 3307357 3300000 3022567 0 1 1
1 34 34 78.1 79 2861653 110.775 1.1737 3358722 3350000 3134846 1 1 1
1 34 34 80 80 2905609 111.07 1.1737 3410313 3410000 3222648 2 1 1
1 34 34 80.2 81 2949759 111.366 1.1737 3462132 3460000 3165550 0 1 1
1 34 34 81.9 82 2994101 111.661 1.1737 3514176 3510000 3282141 1 1 1
1 34 34 83 83 3038638 111.957 1.1737 3566449 3560000 3329977 1 1 1
1 34 34 83.8 84 3083367 112.253 1.1737 3618947 3610000 3415201 2 1 1
1 34 34 84.1 85 3128290 112.548 1.1737 3671673 3670000 3357302 0 1 1
1 34 34 85.9 86 3173406 112.844 1.1737 3724626 3720000 3404915 0 1 1
1 34 34 86.4 87 3218716 113.139 1.1737 3777806 3770000 3526888 1 1 1
1 34 34 87.3 88 3264218 113.435 1.1737 3831212 3830000 3619926 2 1 1
1 34 34 88.6 89 3309915 113.731 1.1737 3884847 3880000 3668670 2 1 1
1 34 34 89.7 90 3355804 114.026 1.1737 3938707 3930000 3599567 0 1 1
1 34 34 90.8 91 3401887 114.322 1.1737 3992794 3990000 3730025 1 1 1
1 34 34 91.6 92 3448163 114.617 1.1737 4047108 4040000 3820804 2 1 1
1 34 34 92.5 93 3494632 114.913 1.1737 4101649 4100000 3750522 0 1 1
1 34 34 93.4 94 3541295 115.209 1.1737 4156417 4150000 3799297 0 1 1
1 34 34 94.3 95 3588151 115.504 1.1737 4211412 4210000 3850967 0 1 1
1 34 34 95.3 96 3635200 115.8 1.1737 4266634 4260000 3900030 0 1 1
1 34 34 96.5 97 3682443 116.095 1.1737 4322083 4320000 4038060 1 1 1
1 34 34 98 98 3729879 116.391 1.1737 4377758 4370000 4132927 2 1 1
1 34 34 98.9 99 3777508 116.686 1.1737 4433661 4430000 4141629 1 1 1
1 34 34 100 100 3825331 116.982 1.1737 4489790 4480000 4237714 2 1 1
1 35 20 0.2 1 28657 87.636 1.1007 31542 31500 30661 2 1 1
1 35 20 1.8 2 57513 87.94 1.1007 63304 63300 61575 2 1 1
1 35 20 2.1 3 86568 88.244 1.1007 95285 95200 92153 1 1 1
1 35 20 3.3 4 115821 88.548 1.1007 127484 127000 121950 0 1 1
1 35 20 4.4 5 145274 88.852 1.1007 159903 159000 154308 1 1 1
1 35 20 5.9 6 174925 89.156 1.1007 192539 192000 187002 2 1 1
1 35 20 6.5 7 204775 89.46 1.1007 225395 225000 219042 2 1 1
1 35 20 7.9 8 234823 89.764 1.1007 258469 258000 247390 0 1 1
1 35 20 8.2 9 265071 90.068 1.1007 291763 291000 281951 1 1 1
1 35 20 10 10 295517 90.372 1.1007 325275 325000 316262 2 1 1
1 35 20 10.5 11 326162 90.676 1.1007 359006 359000 349219 2 1 1
1 35 20 11.9 12 357006 90.98 1.1007 392956 392000 381734 2 1 1
1 35 25 12.4 13 388049 91.284 1.1267 437214 437000 420760 2 1 1
1 35 27 13.3 14 419291 91.588 1.1367 476608 476000 456678 2 1 1
1 35 29 14.9 15 450731 91.892 1.1477 517303 517000 489313 1 1 1
1 35 30 15.5 16 482370 92.196 1.1527 556027 556000 515372 0 1 1
1 35 31 16.8 17 514208 92.5 1.1577 595298 595000 550025 0 1 1
1 35 31 17.6 18 546245 92.804 1.1577 632387 632000 601297 2 1 1
1 35 32 18.4 19 578480 93.107 1.1637 673177 673000 638760 2 1 1
1 35 32 19.9 20 610914 93.411 1.1637 710920 710000 667334 1 1 1
1 35 32 20.3 21 643548 93.716 1.1637 748896 748000 710235 2 1 1
1 35 33 22 22 676380 94.02 1.1687 790485 790000 740592 1 1 1
1 35 33 22.9 23 709410 94.323 1.1687 829087 829000 776946 1 1 1
1 35 33 23.7 24 742640 94.627 1.1687 867923 867000 796490 0 1 1
1 35 33 24.5 25 776068 94.931 1.1687 906990 906000 858611 2 1 1
1 35 33 25.6 26 809695 95.235 1.1687 946290 946000 868602 0 1 1
1 35 33 26.9 27 843521 95.539 1.1687 985822 985000 933372 2 1 1
1 35 34 27.7 28 877546 95.843 1.1737 1029975 1020000 939935 0 1 1
1 35 34 28.1 29 911769 96.147 1.1737 1070143 1070000 1011724 2 1 1
1 35 34 29.3 30 946192 96.451 1.1737 1110545 1110000 1016282 0 1 1
1 35 34 30.9 31 980813 96.755 1.1737 1151180 1150000 1053297 0 1 1
1 35 34 32 32 1015633 97.059 1.1737 1192048 1190000 1125968 2 1 1
1 35 34 32.1 33 1050651 97.363 1.1737 1233149 1230000 1127775 0 1 1
1 35 34 33.6 34 1085869 97.667 1.1737 1274484 1270000 1189722 1 1 1
1 35 34 34.1 35 1121285 97.971 1.1737 1316052 1310000 1202850 0 1 1
1 35 34 35.3 36 1156900 98.275 1.1737 1357853 1350000 1279630 2 1 1
1 35 34 36.5 37 1192714 98.579 1.1737 1399888 1390000 1318286 2 1 1
1 35 34 37.5 38 1228727 98.883 1.1737 1442156 1440000 1347542 1 1 1
1 35 34 38.6 39 1264939 99.187 1.1737 1484658 1480000 1386170 1 1 1
1 35 34 39.4 40 1301349 99.491 1.1737 1527393 1520000 1440172 2 1 1
1 35 34 40.5 41 1337958 99.795 1.1737 1570361 1570000 1437180 0 1 1
1 35 34 41.7 42 1374766 100.099 1.1737 1613562 1610000 1523691 2 1 1
1 35 34 42.4 43 1411773 100.403 1.1737 1656997 1650000 1562922 2 1 1
1 35 34 43.1 44 1448978 100.707 1.1737 1700665 1700000 1556357 0 1 1
1 35 34 45 45 1486382 101.011 1.1737 1744566 1740000 1647018 2 1 1
1 35 34 45.3 46 1523985 101.315 1.1737 1788701 1780000 1686535 2 1 1
1 35 35 46.5 47 1561787 101.619 1.1797 1842440 1840000 1679640 0 1 1
1 35 35 47.7 48 1599788 101.923 1.1797 1887269 1880000 1776550 2 1 1
1 35 35 48.5 49 1637988 102.227 1.1797 1932334 1930000 1800994 1 1 1
1 35 35 49.8 50 1676386 102.531 1.1797 1977632 1970000 1861603 2 1 1
1 35 35 50.5 51 1714983 102.835 1.1797 2023165 2020000 1844262 0 1 1
1 35 35 51.3 52 1753779 103.139 1.1797 2068933 2060000 1884410 0 1 1
1 35 35 52.8 52 1792774 103.443 1.1797 2114935 2110000 1970127 1 1 1
1 35 35 53.4 54 1831967 103.747 1.1797 2161171 2160000 2014919 1 1 1
1 35 35 54.6 55 1871359 104.051 1.1797 2207642 2200000 2078590 2 1 1
1 35 35 55.4 56 1910951 104.355 1.1797 2254348 2250000 2124411 2 1 1
1 35 35 56.5 57 1950740 104.659 1.1797 2301287 2300000 2098430 0 1 1
1 35 35 57.2 58 1990729 104.963 1.1797 2348463 2340000 2211000 2 1 1
0 35 36 58.2 58 2030917 105.267 1.1847 2406027 2400000 2211000 0 0 1
1 35 35 59.2 60 2071303 105.57 1.1797 2443516 2440000 2227527 0 1 1
1 35 35 60.4 61 2111888 105.874 1.1797 2491394 2490000 2322778 1 1 1
1 35 35 61.1 62 2152672 106.178 1.1797 2539507 2530000 2364030 1 1 1
1 35 35 62.1 63 2193655 106.482 1.1797 2587854 2580000 2357967 0 1 1
1 35 35 63.8 64 2234836 106.786 1.1797 2636436 2630000 2483753 2 1 1
1 35 35 64.1 65 2276217 107.09 1.1797 2685253 2680000 2501845 1 1 1
1 35 35 65.9 66 2317796 107.394 1.1797 2734303 2730000 2548012 1 1 1
1 35 35 66.1 67 2359574 107.698 1.1797 2783589 2780000 2624097 2 1 1
1 35 35 68 68 2401550 108.002 1.1797 2833108 2830000 2640685 1 1 1
1 35 35 68.1 69 2443726 108.306 1.1797 2882863 2880000 2628395 0 1 1
1 35 35 69.2 70 2486100 108.61 1.1797 2932852 2930000 2765306 2 1 1
1 35 35 70.8 71 2528673 108.914 1.1797 2983075 2980000 2719730 0 1 1
1 35 35 71.3 72 2571445 109.218 1.1797 3033533 3030000 2859924 2 1 1
1 35 35 72.3 73 2614416 109.522 1.1797 3084226 3080000 2811662 0 1 1
1 35 35 73.9 74 2657585 109.826 1.1797 3135153 3130000 2857850 0 1 1
1 35 35 74.7 75 2700954 110.13 1.1797 3186315 3180000 2968647 1 1 1
1 35 35 75.8 76 2744521 110.434 1.1797 3237711 3230000 2950680 0 1 1
1 35 35 77 77 2788287 110.738 1.1797 3289342 3280000 3063380 1 1 1
1 35 35 77.1 78 2832251 111.042 1.1797 3341206 3340000 3151425 2 1 1
1 35 35 78.3 79 2876415 111.346 1.1797 3393306 3390000 3199452 2 1 1
1 35 35 79.7 80 2920777 111.65 1.1797 3445640 3440000 3210786 1 1 1
1 35 35 80.1 81 2965338 111.954 1.1797 3498209 3490000 3188115 0 1 1
1 35 35 81.7 82 3010098 112.258 1.1797 3551012 3550000 3238260 0 1 1
1 35 35 82.6 83 3055057 112.562 1.1797 3604050 3600000 3397871 2 1 1
1 35 35 83.9 84 3100214 112.866 1.1797 3657322 3650000 3407445 1 1 1
1 35 35 84.4 85 3145571 113.17 1.1797 3710830 3710000 3500323 2 1 1
1 35 35 85.8 86 3191126 113.474 1.1797 3764571 3760000 3549025 2 1 1
1 35 35 86.3 87 3236880 113.778 1.1797 3818547 3810000 3557253 1 1 1
1 35 35 87.2 88 3282832 114.082 1.1797 3872756 3870000 3652054 2 1 1
1 35 35 88.3 89 3329125 114.387 1.1797 3927368 3920000 3701112 2 1 1
1 35 35 89.8 90 3375334 114.69 1.1797 3981881 3980000 3755470 2 1 1
1 35 35 91 91 3421883 114.994 1.1797 4036795 4030000 3679700 0 1 1
1 35 35 91.1 92 3468631 115.298 1.1797 4091943 4090000 3815155 1 1 1
1 35 35 92.8 93 3515578 115.602 1.1797 4147327 4140000 3780360 0 1 1
1 35 35 93.1 94 3562723 115.906 1.1797 4202944 4200000 3918225 1 1 1
1 35 35 94.7 95 3610068 116.21 1.1797 4258797 4250000 3967704 1 1 1
1 35 35 95.9 96 3657611 116.514 1.1797 4314883 4310000 4021750 1 1 1
1 35 35 96.8 97 3705353 116.818 1.1797 4371204 4370000 3986227 0 1 1
1 35 35 97.7 98 3753293 117.122 1.1797 4427759 4420000 4125735 1 1 1
1 35 35 99 99 3801433 117.426 1.1797 4484550 4480000 4088675 0 1 1
1 35 35 100 100 3849771 117.73 1.1797 4541574 4540000 4234632 1 1 1
1 36 20 0.9 1 28630 87.553 1.1007 31513 31500 30197 0 1 1
1 36 20 1.9 2 57465 87.866 1.1007 63251 63200 61529 2 1 1
1 36 20 2.8 3 86504 88.179 1.1007 95214 95200 92657 2 1 1
1 36 20 3.1 4 115747 88.491 1.1007 127402 127000 121990 0 1 1
1 36 20 4.4 5 145194 88.803 1.1007 159815 159000 155099 2 1 1
1 36 20 5.1 6 174846 89.116 1.1007 192452 192000 184320 0 1 1
1 36 20 6.5 7 204701 89.428 1.1007 225314 225000 215850 0 1 1
1 36 20 7.7 8 234762 89.74 1.1007 258402 258000 251267 2 1 1
1 36 20 8.1 9 265026 90.053 1.1007 291714 291000 283518 2 1 1
1 36 20 9.8 10 295495 90.365 1.1007 325251 325000 314762 1 1 1
1 36 20 10.2 11 326168 90.677 1.1007 359013 359000 347556 1 1 1
1 36 21 11.7 12 357045 90.99 1.1057 394784 394000 383009 2 1 1
1 36 25 12.9 13 388126 91.302 1.1267 437301 437000 412142 0 1 1
1 36 28 13.4 14 419412 91.614 1.1427 479262 479000 458562 2 1 1
1 36 29 14.4 15 450902 91.927 1.1477 517500 517000 494082 2 1 1
1 36 30 15.9 16 482596 92.239 1.1527 556288 556000 525309 1 1 1
1 36 31 16.4 17 514495 92.551 1.1577 595630 595000 550687 0 1 1
1 36 32 18 18 546598 92.864 1.1637 636076 636000 603900 2 1 1
1 36 32 18.7 19 578905 93.176 1.1637 673671 673000 639278 2 1 1
1 36 33 19.4 20 611416 93.488 1.1687 714561 714000 669803 1 1 1
1 36 33 20.8 21 644132 93.801 1.1687 752797 752000 713004 2 1 1
1 36 33 21.3 22 677052 94.113 1.1687 791270 791000 749745 2 1 1
1 36 34 22.6 23 710176 94.425 1.1737 833533 833000 788191 2 1 1
1 36 34 23.8 24 743504 94.738 1.1737 872650 872000 816178 1 1 1
1 36 34 24.4 25 777037 95.05 1.1737 912008 912000 853288 1 1 1
1 36 34 25.8 26 810774 95.362 1.1737 951605 951000 871507 0 1 1
1 36 34 26.1 27 844715 95.675 1.1737 991441 991000 908042 0 1 1
1 36 34 27.5 28 878861 95.987 1.1737 1031519 1030000 944457 0 1 1
1 36 35 28.4 29 913210 96.299 1.1797 1077313 1070000 1012915 2 1 1
1 36 35 29.4 30 947870 96.612 1.1797 1118202 1110000 1051033 2 1 1
1 36 35 30.2 31 982523 96.924 1.1797 1159082 1150000 1055442 0 1 1
1 36 35 31.5 32 1017485 97.236 1.1797 1200327 1200000 1132760 2 1 1
1 36 35 32.4 33 1052652 97.549 1.1797 1241813 1240000 1132967 0 1 1
1 36 35 33.9 34 1088023 97.861 1.1797 1283540 1280000 1196128 1 1 1
1 36 35 34.1 35 1123599 98.173 1.1797 1325509 1320000 1248142 2 1 1
1 36 35 36 36 1159378 98.486 1.1797 1367718 1360000 1286799 2 1 1
1 36 35 36.2 37 1195362 98.798 1.1797 1410168 1410000 1287090 0 1 1
